------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
81.1% 1332M  598M| 918   132     0   113M|  26  3.69 |   0     0 |   0   111M
74.2% 1332M  600M| 891   160     0   109M|  28  3.44 |   0     0 |   0   111M
82.0% 1332M  594M| 878   135     0   108M|  39  3.49 |   0     0 |   0   112M
66.8% 1332M  600M| 952   135     0   117M|  20  3.08 |   0     0 |   0   111M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
62.2% 1332M  599M| 875   145     0   107M|  21  2.80 |   0     0 |   0   112M
80.4% 1332M  598M| 934   139     0   115M|  23  3.60 |   0     0 |   0   112M
80.3% 1332M  600M| 928   142     0   114M|  29  3.48 |   0     0 |   0   111M
70.9% 1332M  596M| 886   145     0   109M|  30  3.36 |   0     0 |   0   112M
83.0% 1332M  597M| 921   134     0   113M|  28  3.30 |   0     0 |   0   112M
72.3% 1332M  595M| 874   136     0   107M|  21  3.06 |   0     0 |   0   111M
82.0% 1332M  599M| 949   149     0   116M|  24  3.30 |   0     0 |   0   111M
 124% 1333M  600M| 903   139     0   111M|  32  3.70 |   0     0 |   0   111M
82.0% 1333M  597M| 887   134     0   109M|  27  3.41 |   0     0 |   0   111M
77.8% 1333M  598M| 913   140     0   112M|  30  3.31 |   0     0 |   0   111M
72.1% 1333M  595M| 895   150     0   110M|  22  3.29 |   0     0 |   0   112M
66.2% 1333M  596M| 902   143     0   111M|  27  3.10 |   0     0 |   0   111M
79.0% 1333M  597M| 927   135     0   114M|  25  3.79 |   0     0 |   0   112M
80.5% 1333M  598M| 923   143     0   113M|  26  3.64 |   0     0 |   0   111M
74.1% 1333M  600M| 923   140     0   113M|  30  3.36 |   0     0 |   0   112M
76.0% 1333M  596M| 878   137     0   108M|  22  3.67 |   0     0 |   0   112M
68.7% 1333M  599M| 941   141     0   115M|  23  3.12 |   0     0 |   0   111M
64.4% 1333M  596M| 886   141     0   109M|  30  2.89 |   0     0 |   0   112M
80.1% 1333M  598M| 926   136     0   114M|  25  3.47 |   0     0 |   0   112M
74.3% 1333M  600M| 901   140     0   110M|  29  3.28 |   0     0 |   0   111M
75.5% 1333M  597M| 894   138     0   110M|  29  3.41 |   0     0 |   0   112M
71.5% 1333M  599M| 937   141     0   115M|  24  3.35 |   0     0 |   0   112M
63.5% 1333M  595M| 875   146     0   107M|  26  3.23 |   0     0 |   0   111M
72.3% 1333M  599M| 935   146     0   115M|  27  3.27 |   0     0 |   0   112M
78.5% 1333M  596M| 916   126     0   112M|  28  3.50 |   0     0 |   0   112M
76.7% 1333M  598M| 900   147     0   110M|  23  3.50 |   0     0 |   0   111M
79.9% 1333M  600M| 943   147     0   116M|  28  3.35 |   0     0 |   0   112M
74.7% 1333M  597M| 879   130     0   108M|  26  3.49 |   0     0 |   0   112M
64.1% 1333M  599M| 934   151     0   115M|  29  2.75 |   0     0 |   0   111M
71.1% 1333M  594M| 864   125     0   106M|  25  3.41 |   0     0 |   0   111M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
79.3% 1333M  599M| 948   144     0   116M|  30  3.50 |   0     0 |   0   111M
77.0% 1333M  599M| 907   144     0   111M|  25  3.37 |   0     0 |   0   112M
76.1% 1333M  599M| 906   129     0   111M|  22  3.61 |   0     0 |   0   110M
71.8% 1333M  597M| 900   150     0   110M|  29  3.09 |   0     0 |   0   112M
65.0% 1333M  600M| 920   144     0   113M|  27  2.94 |   0     0 |   0   112M
79.2% 1333M  597M| 885   133     0   109M|  30  3.57 |   0     0 |   0   111M
80.1% 1333M  600M| 948   152     0   116M|  23  3.48 |   0     0 |   0   112M
70.4% 1333M  591M| 827   125     0   101M|  29  3.31 |   0     0 |   0   111M
77.8% 1333M  598M| 967   155     0   119M|  28  3.33 |   0     0 |   0   112M
62.4% 1333M  591M| 859   124     0   105M|  23  2.90 |   0     0 |   0   111M
69.8% 1333M  598M| 964   153     0   118M|  35  2.95 |   0     0 |   0   111M
79.0% 1333M  600M| 925   117     0   113M|  25  3.43 |   0     0 |   0   111M
73.2% 1333M  595M| 859   166     0   105M|  26  3.39 |   0     0 |   0   112M
79.3% 1333M  600M| 933   141     0   114M|  31  3.49 |   0     0 |   0   111M
73.4% 1333M  596M| 897   137     0   110M|  25  3.28 |   0     0 |   0   112M
59.3% 1333M  599M| 915   136     0   112M|  26  2.96 |   0     0 |   0   111M
73.1% 1333M  593M| 874   145     0   107M|  24  3.29 |   0     0 |   0   111M
81.1% 1333M  599M| 956   140     0   117M|  29  3.58 |   0     0 |   0   112M
76.9% 1333M  595M| 886   141     0   109M|  29  3.39 |   0     0 |   0   112M
79.3% 1333M  597M| 920   135     0   113M|  34  3.30 |   0     0 |   0   111M
69.1% 1333M  600M| 913   142     0   112M|  22  3.24 |   0     0 |   0   111M
66.5% 1333M  595M| 877   137     0   107M|  28  3.00 |   0     0 |   0   111M
79.9% 1333M  600M| 940   153     0   115M|  27  3.59 |   0     0 |   0   111M
79.4% 1333M  595M| 879   127     0   108M|  29  3.43 |   0     0 |   0   112M
82.6% 1333M  597M| 929   142     0   114M|  37  3.35 |   0     0 |   0   112M
79.3% 1333M  599M| 931   140     0   114M|  28  3.45 |   0     0 |   0   111M
62.0% 1333M  596M| 882   148     0   108M|  17  2.96 |   0     0 |   0   111M
73.8% 1333M  598M| 918   142     0   113M|  33  3.30 |   0     0 |   0   112M
79.2% 1333M  600M| 932   141     0   114M|  20  3.66 |   0     0 |   0   112M
73.1% 1333M  595M| 871   119     0   107M|  31  3.23 |   0     0 |   0   112M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
79.6% 1333M  599M| 935   144     0   115M|  27  3.59 |   0     0 |   0   111M
74.2% 1333M  599M| 923   150     0   113M|  29  3.23 |   0     0 |   0   112M
60.5% 1333M  595M| 881   152     0   108M|  25  2.84 |   0     0 |   0   111M
81.5% 1333M  600M| 927   136     0   114M|  29  3.52 |   0     0 |   0   112M
78.5% 1333M  597M| 885   138     0   108M|  28  3.49 |   0     0 |   0   112M
75.2% 1333M  599M| 928   142     0   114M|  28  3.39 |   0     0 |   0   111M
77.5% 1333M  597M| 882   131     0   108M|  26  3.44 |   0     0 |   0   111M
69.6% 1333M  597M| 908   129     0   111M|  28  3.26 |   0     0 |   0   110M
65.5% 1333M  600M| 927   157     0   114M|  32  2.81 |   0     0 |   0   111M
74.6% 1333M  596M| 897   152     0   110M|  23  3.37 |   0     0 |   0   112M
