------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
83.3% 1239M  598M| 909   130     0   112M|  33  3.29 |   0     0 |   0   111M
82.2% 1239M  599M| 900   138     0   110M|  27  3.31 |   0     0 |   0   112M
78.7% 1239M  599M| 921   158     0   113M|  23  3.20 |   0     0 |   0   112M
78.1% 1239M  596M| 886   126     0   109M|  30  3.25 |   0     0 |   0   111M
68.8% 1239M  598M| 919   141     0   113M|  24  2.75 |   0     0 |   0   112M
70.3% 1239M  600M| 916   140     0   112M|  31  2.83 |   0     0 |   0   111M
83.3% 1239M  598M| 906   134     0   111M|  32  3.21 |   0     0 |   0   112M
86.3% 1239M  599M| 905   145     0   111M|  24  3.40 |   0     0 |   0   112M
92.8% 1239M  600M| 914   148     0   112M|  41  3.28 |   0     0 |   0   111M
75.0% 1239M  599M| 901   146     0   111M|  18  3.07 |   0     0 |   0   111M
65.6% 1239M  599M| 908   138     0   111M|  25  2.88 |   0     0 |   0   111M
85.7% 1239M  598M| 901   140     0   110M|  31  3.23 |   0     0 |   0   111M
84.7% 1239M  599M| 912   146     0   112M|  30  3.25 |   0     0 |   0   112M
78.9% 1239M  600M| 904   137     0   111M|  24  3.49 |   0     0 |   0   111M
74.2% 1240M  599M| 915   129     0   112M|  27  3.21 |   0     0 |   0   112M
65.1% 1240M  599M| 892   147     0   110M|  21  2.95 |   0     0 |   0   111M
63.3% 1240M  598M| 925   153     0   113M|  28  2.75 |   0     0 |   0   112M
77.5% 1240M  596M| 874   144     0   107M|  38  3.22 |   0     0 |   0   111M
77.7% 1240M  599M| 932   131     0   114M|  16  3.38 |   0     0 |   0   112M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
78.9% 1240M  597M| 903   139     0   111M|  34  3.10 |   0     0 |   0   111M
77.3% 1240M  599M| 911   147     0   112M|  20  3.36 |   0     0 |   0   112M
62.0% 1240M  600M| 935   130     0   115M|  33  2.60 |   0     0 |   0   111M
64.2% 1240M  598M| 897   143     0   110M|  23  2.77 |   0     0 |   0   111M
77.7% 1240M  598M| 892   156     0   109M|  28  3.31 |   0     0 |   0   111M
76.3% 1240M  595M| 890   126     0   109M|  27  3.17 |   0     0 |   0   111M
76.2% 1240M  597M| 900   152     0   111M|  21  3.40 |   0     0 |   0   110M
73.6% 1240M  599M| 925   135     0   113M|  34  3.09 |   0     0 |   0   111M
60.0% 1240M  597M| 901   126     0   110M|  26  2.68 |   0     0 |   0   112M
77.0% 1240M  599M| 916   139     0   112M|  28  3.31 |   0     0 |   0   110M
79.0% 1240M  600M| 913   155     0   112M|  24  3.35 |   0     0 |   0   111M
78.9% 1240M  597M| 895   140     0   110M|  25  3.38 |   0     0 |   0   111M
76.7% 1240M  599M| 928   143     0   114M|  26  3.14 |   0     0 |   0   112M
69.0% 1240M  596M| 874   143     0   107M|  39  2.79 |   0     0 |   0   111M
62.4% 1240M  598M| 908   134     0   111M|  15  2.95 |   0     0 |   0   111M
74.6% 1240M  600M| 931   155     0   114M|  29  3.09 |   0     0 |   0   113M
79.4% 1240M  598M| 883   124     0   108M|  22  3.56 |   0     0 |   0   111M
77.5% 1240M  599M| 906   154     0   111M|  26  3.36 |   0     0 |   0   111M
77.4% 1240M  594M| 886   130     0   108M|  34  3.23 |   0     0 |   0   112M
62.6% 1240M  599M| 950   140     0   117M|  24  2.77 |   0     0 |   0   112M
69.2% 1241M  595M| 890   148     0   109M|  29  3.12 |   0     0 |   0   111M
78.8% 1241M  598M| 937   138     0   115M|  26  3.49 |   0     0 |   0   112M
79.0% 1241M  600M| 922   145     0   113M|  25  3.44 |   0     0 |   0   112M
78.3% 1241M  598M| 900   131     0   110M|  33  3.21 |   0     0 |   0   112M
71.1% 1241M  600M| 916   144     0   112M|  19  3.30 |   0     0 |   0   111M
63.3% 1241M  600M| 914   148     0   112M|  29  2.73 |   0     0 |   0   112M
77.6% 1241M  596M| 857   124     0   105M|  31  3.25 |   0     0 |   0   112M
78.6% 1241M  599M| 933   160     0   115M|  19  3.40 |   0     0 |   0   111M
78.9% 1241M  596M| 887   122     0   108M|  29  3.23 |   0     0 |   0   112M
77.7% 1241M  596M| 903   153     0   111M|  26  3.37 |   0     0 |   0   112M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
65.2% 1241M  600M| 940   146     0   115M|  26  2.81 |   0     0 |   0   111M
69.4% 1241M  598M| 888   106     0   109M|  27  3.06 |   0     0 |   0   111M
78.1% 1241M  597M| 909   163     0   111M|  29  3.29 |   0     0 |   0   112M
77.8% 1241M  594M| 889   137     0   109M|  29  3.15 |   0     0 |   0   111M
