------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
58.2%  834M  299M| 905  0.83     0   111M|   2  2.53 |   0     0 |   0   112M
51.1%  834M  299M| 912  0.87     0   112M|   4  2.20 |   0     0 |   0   111M
49.3%  834M  300M| 897  0.87     0   110M|   4  2.35 |   0     0 |   0   110M
58.8%  834M  300M| 908  0.83     0   111M|   4  2.74 |   0     0 |   0   111M
56.9%  834M  298M| 901  0.84     0   110M|   3  2.04 |   0     0 |   0   112M
58.5%  834M  298M| 906  0.82     0   111M|   3  3.22 |   0     0 |   0   111M
52.6%  834M  300M| 912  0.85     0   112M|   4  2.15 |   0     0 |   0   110M
48.3%  834M  300M| 905  0.87     0   111M|   2  2.14 |   0     0 |   0   111M
49.2%  834M  300M| 907  0.86     0   111M|   4  2.32 |   0     0 |   0   111M
68.4%  834M  300M| 909  0.82     0   111M|   4  2.94 |   0     0 |   0   112M
71.1%  834M  298M| 899  0.81     0   111M|   3  3.32 |   0     0 |   0   112M
68.0%  834M  299M| 912  0.82     0   111M|   4  2.64 |   0     0 |   0   111M
50.8%  834M  299M| 908  0.85     0   111M|   3  2.12 |   0     0 |   0   111M
47.8%  834M  299M| 899  0.86     0   111M|   4  2.15 |   0     0 |   0   110M
49.6%  834M  299M| 915  0.87     0   112M|   3  1.76 |   0     0 |   0   112M
60.0%  834M  299M| 902  0.82     0   111M|   4  3.27 |   0     0 |   0   111M
60.6%  834M  300M| 912  0.81     0   112M|   3  2.14 |   0     0 |   0   112M
57.2%  834M  299M| 907  0.84     0   111M|   3  3.17 |   0     0 |   0   111M
51.2%  834M  299M| 904  0.84     0   111M|   4  2.24 |   0     0 |   0   111M
48.9%  834M  299M| 910  0.86     0   112M|   4  2.18 |   0     0 |   0   111M
59.5%  834M  299M| 905  0.82     0   111M|   3  3.29 |   0     0 |   0   112M
61.8%  834M  299M| 909  0.82     0   111M|   4  2.69 |   0     0 |   0   111M
61.0%  834M  299M| 906  0.82     0   112M|   3  2.38 |   0     0 |   0   111M
55.1%  834M  299M| 909  0.85     0   111M|   4  2.49 |   0     0 |   0   112M
51.0%  834M  299M| 905  0.85     0   111M|   4  2.14 |   0     0 |   0   111M
46.9%  834M  266M| 646  0.90     0    79M|   3  2.74 |   0     0 |   0   112M
41.9%  834M  153M|  14  0.44     0     0 |   3  2.04 |   0     0 |   0   112M
40.8%  834M   41M|  13  0.36     0     0 |   3  3.10 |   0     0 |   0   112M
28.6%  834M   39M| 420  6.46     0    49M|  13  1.87 |   0     0 |   0    52M
91.2%  834M  299M|3004  0.08     0   373M|   3  1.59 |   0     0 |   0   113M
