------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 3.1%  504M 8192K|  43  0.30     0     0 |   4  0.88 |   0     0 |   0     0 
 3.5%  504M 8192K|  43  0.30     0     0 |   5  1.09 |   0     0 |   0     0 
 3.2%  504M 8192K|  43  0.29     0     0 |   4  0.78 |   0     0 |   0     0 
 3.1%  504M 8192K|  43  0.29     0     0 |   4  0.89 |   0     0 |   0     0 
 3.5%  504M 8192K|  42  0.28     0     0 |   3  0.86 |   0     0 |   0     0 
 3.3%  504M 8192K|  43  0.33     0     0 |   4  0.90 |   0     0 |   0     0 
 4.0%  504M 8192K|  43  0.31     0     0 |   4  0.85 |   0     0 |   0     0 
 3.0%  504M 8192K|  43  0.28     0     0 |   4  0.80 |   0     0 |   0     0 
 3.3%  504M 8192K|  43  0.30     0     0 |   4  0.87 |   0     0 |   0     0 
 2.8%  504M 8192K|  42  0.28     0     0 |   3  0.90 |   0     0 |   0     0 
 3.2%  504M 8192K|  43  0.31     0     0 |   4  0.88 |   0     0 |   0     0 
 3.5%  504M 8192K|  43  0.32     0     0 |   5  1.22 |   0     0 |   0     0 
 3.3%  504M 8192K|  43  0.31     0     0 |   4  0.87 |   0     0 |   0     0 
 3.6%  504M 8192K|  43  0.35     0     0 |   4  0.95 |   0     0 |   0     0 
 3.1%  504M 8192K|  42  0.28     0     0 |   3  0.87 |   0     0 |   0     0 
 3.6%  504M 8192K|  43  0.31     0     0 |   4  0.94 |   0     0 |   0     0 
 3.4%  504M 8192K|  43  0.30     0     0 |   4  0.85 |   0     0 |   0     0 
 3.0%  504M 8192K|  43  0.30     0     0 |   4  0.86 |   0     0 |   0     0 
 3.8%  504M 8192K|  43  0.28     0     0 |   4  0.83 |   0     0 |   0     0 
 3.1%  504M 8192K|  42  0.28     0     0 |   3  0.89 |   0     0 |   0     0 
 3.3%  504M 8192K|  43  0.28     0     0 |   4  0.85 |   0     0 |   0     0 
 3.4%  504M 8192K|  43  0.32     0     0 |   5  1.26 |   0     0 |   0     0 
 3.4%  504M 8192K|  43  0.30     0     0 |   4  0.86 |   0     0 |   0     0 
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 3.0%  504M 8192K|  43  0.30     0     0 |   4  0.82 |   0     0 |   0     0 
 3.2%  504M 8192K|  42  0.29     0     0 |   3  0.84 |   0     0 |   0     0 
 3.4%  504M 8192K|  43  0.29     0     0 |   4  0.84 |   0     0 |   0     0 
 2.9%  504M 8192K|  43  0.30     0     0 |   4  0.90 |   0     0 |   0     0 
 3.5%  504M 8192K|  43  0.29     0     0 |   4  0.83 |   0     0 |   0     0 
 3.3%  504M 8192K|  43  0.30     0     0 |   4  0.87 |   0     0 |   0     0 
 3.2%  504M 8192K|  42  0.29     0     0 |   3  0.92 |   0     0 |   0     0 
 2.9%  504M 8192K|  43  0.29     0     0 |   4  0.85 |   0     0 |   0     0 
 3.7%  504M 8192K|  43  0.29     0     0 |   4  0.85 |   0     0 |   0     0 
 3.8%  504M 8192K|  43  0.30     0     0 |   5  1.11 |   0     0 |   0     0 
 2.9%  504M 8192K|  43  0.29     0     0 |   4  0.83 |   0     0 |   0     0 
 2.9%  504M 8192K|  42  0.27     0     0 |   3  0.77 |   0     0 |   0     0 
20.7%  423M 8192K|  43  0.46     0     0 |   4  0.76 |   0     0 |   0     0 
 3.5%  423M 8192K|  43  0.31     0     0 |   4  0.91 |   0     0 |   0     0 
85.1%  405M   38M| 660  10.3    11M    0 | 656  1.26 |   0     0 |  14M 1024K
 204%  405M   45M| 854   135    96M    0 | 372  0.88 |   0     0 | 111M   14M
 202%  405M   44M| 935   135    96M    0 | 390  0.84 |   0     0 | 111M   16M
 168%  405M   44M| 883   137    90M    0 | 304  0.72 |   0     0 | 108M   17M
 167%  408M   44M| 882   150    91M    0 | 281  0.73 |   0     0 | 109M   18M
 170%  410M   43M| 928   144    96M    0 | 250  0.75 |   0     0 | 110M   15M
 184%  414M   44M| 938   135    98M    0 | 229  0.84 |   0     0 | 110M   11M
 214%  416M   45M| 896   137    93M    0 | 203  0.90 |   0     0 | 110M   16M
 178%  416M   44M| 947   135    98M    0 | 191  0.79 |   0     0 | 111M   13M
 165%  416M   44M| 936   134    97M    0 | 184  0.70 |   0     0 | 110M   12M
 149%  416M   45M| 915   136    94M    0 | 167  0.68 |   0     0 | 109M   14M
 170%  417M   44M| 961   138    99M    0 | 162  0.73 |   0     0 | 110M   11M
 173%  417M   44M| 941   138    97M    0 | 141  0.81 |   0     0 | 111M   13M
 170%  418M   44M| 907   135    94M    0 | 138  0.82 |   0     0 | 110M   15M
 157%  418M   44M| 901   142    93M    0 | 127  0.72 |   0     0 | 109M   17M
 156%  419M   44M| 924   139    96M    0 | 120  0.68 |   0     0 | 110M   14M
