------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 149% 1678M  600M| 979   133     0   117M| 447  2.45 |   0     0 |   0   111M
 146% 1678M  599M| 912   136     0   108M| 452  2.46 |   0     0 |   0   111M
 166% 1679M  599M| 939   151     0   112M| 451  2.71 |   0     0 |   0   111M
 171% 1679M  596M| 909   124     0   108M| 447  2.91 |   0     0 |   0   112M
 175% 1679M  598M| 963   141     0   115M| 455  2.99 |   0     0 |   0   111M
 156% 1679M  596M| 921   136     0   109M| 448  2.63 |   0     0 |   0   111M
 146% 1679M  599M| 944   143     0   112M| 457  2.38 |   0     0 |   0   111M
 150% 1679M  593M| 882   131     0   104M| 450  2.53 |   0     0 |   0   111M
 171% 1679M  599M|1013   142     0   121M| 452  2.82 |   0     0 |   0   112M
 176% 1679M  593M| 896   128     0   106M| 450  2.97 |   0     0 |   0   111M
 177% 1679M  599M| 980   140     0   117M| 446  2.95 |   0     0 |   0   112M
 149% 1679M  595M| 894   141     0   106M| 455  2.44 |   0     0 |   0   111M
 135% 1679M  580M| 786   137     0    92M| 439  2.26 |   0     0 |   0   110M
 115% 1679M  469M|  43  0.30     0     0 | 449  2.39 |   0     0 |   0   111M
 134% 1679M  358M|  43  0.29     0     0 | 455  2.82 |   0     0 |   0   111M
 134% 1679M  246M|  43  0.32     0     0 | 452  2.98 |   0     0 |   0   112M
 122% 1679M  134M|  42  0.30     0     0 | 452  2.77 |   0     0 |   0   111M
 101% 1679M   26M| 185  1941     0     0 | 443  2.34 |   0     0 |   0   108M
19.6% 1680M 8192K| 157  1929     0     0 |  76  2.22 |   0     0 |   0    18M
 6.3% 1680M 8192K|  43  0.30     0     0 |   4  0.88 |   0     0 |   0     0 
25.5% 1680M 8192K| 314  1.05     0     0 | 262  1.21 |   0     0 |   0     0 
 170% 1681M   52M|1250  49.6    37M   71M| 796  1.40 |   0     0 |  45M   66M
 226% 1681M   49M|1386  98.3    74M   68M| 768  1.57 |   0     0 |  89M   89M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 205% 1682M   55M|1444  89.5    79M   71M| 735  1.35 |   0     0 |  93M   79M
 217% 1682M   55M|1335  93.9    74M   65M| 729  1.49 |   0     0 |  92M   84M
 208% 1683M   51M|1376  93.0    71M   71M| 736  1.63 |   0     0 |  85M   89M
 250% 1684M   52M|1453  89.4    78M   73M| 778  1.79 |   0     0 |  91M   85M
 273% 1684M   53M|1443  90.5    72M   78M| 758  1.94 |   0     0 |  86M   88M
 219% 1685M   53M|1403  85.9    71M   77M| 758  1.61 |   0     0 |  85M   93M
 190% 1685M   54M|1402  95.3    75M   70M| 759  1.34 |   0     0 |  92M   85M
 215% 1685M   58M|1483  84.2    74M   81M| 750  1.63 |   0     0 |  85M   87M
 256% 1685M   54M|1473  86.2    75M   79M| 821  1.82 |   0     0 |  88M   97M
 251% 1685M   51M|1438  91.5    77M   73M| 779  1.83 |   0     0 |  89M   88M
 229% 1685M   54M|1360  90.9    76M   64M| 710  1.60 |   0     0 |  90M   75M
 201% 1685M   49M|1355  93.9    75M   65M| 764  1.36 |   0     0 |  88M   83M
 209% 1685M   52M|1464  88.4    74M   79M| 754  1.57 |   0     0 |  86M   89M
 238% 1686M   56M|1477  85.6    78M   75M| 779  1.58 |   0     0 |  91M   84M
 247% 1686M   54M|1434  90.4    73M   77M| 769  1.95 |   0     0 |  86M   92M
 246% 1686M   57M|1365  92.6    73M   68M| 710  1.85 |   0     0 |  87M   80M
 239% 1686M   52M|1460  90.3    74M   79M| 816  1.75 |   0     0 |  87M   98M
 191% 1687M   56M|1406  88.5    72M   74M| 720  1.39 |   0     0 |  87M   82M
 224% 1687M   54M|1505  85.5    77M   81M| 820  1.58 |   0     0 |  93M  101M
 229% 1687M   53M|1401  91.4    70M   74M| 743  1.73 |   0     0 |  84M   88M
 244% 1687M   53M|1450  90.0    72M   79M| 785  1.84 |   0     0 |  86M   93M
 251% 1687M   52M|1398  89.7    76M   69M| 761  1.91 |   0     0 |  92M   86M
 232% 1687M   50M|1468  87.6    75M   79M| 790  1.67 |   0     0 |  88M   94M
 204% 1688M   55M|1452  90.2    77M   73M| 754  1.40 |   0     0 |  92M   83M
 214% 1688M   51M|1427  87.5    79M   71M| 778  1.52 |   0     0 |  93M   89M
 249% 1688M   52M|1476  86.3    82M   72M| 770  1.64 |   0     0 |  95M   83M
 254% 1688M   53M|1413  87.6    75M   71M| 766  1.86 |   0     0 |  91M   87M
 255% 1688M   58M|1474  89.1    78M   76M| 765  1.78 |   0     0 |  92M   86M
 197% 1688M   54M|1353  86.5    70M   70M| 755  1.54 |   0     0 |  84M   86M
 217% 1688M   59M|1490  94.2    76M   79M| 759  1.52 |   0     0 |  90M   90M
